"SDFB Person ID","ODNB ID","Display Name","Prefix","First Name","Last Name","Suffix","Title","All Search Names","Gender","Historical Significance","Birth Year Type","Extant Birth Year","Alternate Birth Year","Death Year Type","Extant Death Year","Alternate Death Year","Group List","level","military","art","law","politics"
"10011982",27512,"Martin Tomkins",NA,"Martin","Tomkins","","church","Martin Tomkins, Martin, Martin Tomkins","male","Presbyterian minister and religious writer","AF","1645",NA,"IN","1755","1755","[]","Religion",0,1,0,0
"10003032",0,"Sir John Crofts","Sir","John","Crofts","","Sir","John Crofts, Sir John, Sir John Crofts, Sir Crofts, John, John Crofts","male",NA,"BF","1600",NA,"BF","1670",NA,"[]","Significant",0,0,0,0
"10007051",53673,"Johannes Sibertus Kuffeler",NA,"Johannes Sibertus","Kuffeler","",NA,"Johannes Sibertus Kuffeler, Johannes Sibertus Koffler, Johannes Sibertus, Johannes Sibertus Kuffeler","male","chemist and inventor","IN","1595","1595","IN","1677","1677","[]","No Title",0,0,0,0
"10006416",14278,"Sir George Hutchins","Sir","George","Hutchins","","Sir","George Hutchins, Sir George, Sir George Hutchins, Sir Hutchins, George, George Hutchins","male","lawyer and politician","IN","1640","1640","IN","1705","1705","[]","Significant",0,0,1,1
"10011787",75038,"William Talbot",NA,"William","Talbot","","church","William Talbot, William, William Talbot","male","Roman Catholic priest","CA","1580","1580","BF","1690",NA,"[]","Religion",0,0,0,0
"10004202",9308,"Philip Ferdinand",NA,"Philip","Ferdinand","",NA,"Philip Ferdinand, Philip, Philip Ferdinand","male","Hebrew and Arabic scholar","IN","1556","1556","IN","1599","1599","[]","No Title",0,0,0,0
"10012055",27658,"Bartholomew Traheron",NA,"Bartholomew","Traheron","",NA,"Bartholomew Traheron, Bartholomew, Bartholomew Traheron","male","protestant writer and reformer","CA","1510","1510","CA","1558","1558","[]","No Title",0,1,0,0
"10004475",9917,"Thomas Forster",NA,"Thomas","Forster","",NA,"Thomas Forster, Thomas, Thomas Forster","male","portrait draughtsman","IN","1676","1677","BF","1786",NA,"[]","No Title",0,0,0,0
"10001310",2913,"Sir John Borough","Sir","John","Borough","","Sir","John Borough, Sir John, Sir John Borough, Sir Borough, John, John Borough","male","antiquary and herald","AF","1533",NA,"IN","1643","1643","[]","Significant",0,0,0,0
"10012490",28622,"Sir Edmund Walsingham","Sir","Edmund","Walsingham","","Sir","Edmund Walsingham, Sir Edmund, Sir Edmund Walsingham, Sir Walsingham, Edmund, Edmund Walsingham","male","soldier","BF/IN","1480","1480","IN","1550","1550","[]","Significant",1,0,0,0
"10012087",27731,"Marcus Trevor",NA,"Marcus","Trevor","",NA,"Marcus Trevor, Mark Trevor, Marcus, Marcus Trevor","male","royalist army officer and politician","IN","1618","1618","IN","1670","1670","[]","No Title",1,0,0,1
"10010264",23534,"John Richards",NA,"John","Richards","",NA,"John Richards, John, John Richards","male","army officer","IN","1668","1668","IN","1710","1710","[]","No Title",1,0,0,0
"10006122",13637,"Alexander Home",NA,"Alexander","Home","",NA,"Alexander Home, Alexander, Alexander Home","male","nobleman","IN","1566","1566","IN","1619","1619","[]","Noble",0,0,0,0
"10003168",76487,"Sir Thomas Curwen","Sir","Thomas","Curwen","","Sir","Thomas Curwen, Sir Thomas, Sir Thomas Curwen, Sir Curwen, Thomas, Thomas Curwen","male","","IN","1493","1493","IN","1543","1543","[]","Significant",0,0,0,0
"10011492",69238,"John Starkey",NA,"John","Starkey","",NA,"John Starkey, John, John Starkey","male","bookseller","IN","1630","1630","IN","1690","1690","[]","No Title",0,0,0,0
"10010978",25303,"Edward Sheldon",NA,"Edward","Sheldon","",NA,"Edward Sheldon, Edward, Edward Sheldon","male","translator","IN","1599","1599","IN","1687","1687","[]","No Title",0,0,0,0
"10005897",13171,"Peter Heylyn",NA,"Peter","Heylyn","","church","Peter Heylyn, Peter Heylin, Peter, Peter Heylyn","male","Church of England clergyman and historian","IN","1599","1599","IN","1662","1662","[]","Religion",0,0,0,0
"10012153",27858,"Richard Turner",NA,"Richard","Turner","","church","Richard Turner, Richard, Richard Turner","male","Church of England clergyman","AF","1455",NA,"BF/IN","1565","1565","[]","Religion",0,0,0,0
"10012489",28620,"William Walsh",NA,"William","Walsh","",NA,"William Walsh, William, William Walsh","male","poet","IN","1662","1662","IN","1708","1708","[]","No Title",0,1,0,0
"10006783",15263,"George Keith",NA,"George","Keith","",NA,"George Keith, George, George Keith","male","magnate and founder of Marischal College, Aberdeen","IN","1549","1550","IN","1623","1623","[]","No Title",0,0,0,0
"10003528",7679,"Charles Diodati",NA,"Charles","Diodati","",NA,"Charles Diodati, Charles, Charles Diodati","male","friend of John Milton","IN","1609","1610","IN","1638","1638","[]","No Title",0,0,0,0
"10001399",95021,"Mary Box",NA,"Mary","Box","",NA,"Mary Box, Mary Allen, Mary, Mary Box","female","educational benefactor","AF","1569",NA,"IN","1679","1679","[]","No Title",0,1,0,0
"10001219",2754,"John Bodenham",NA,"John","Bodenham","",NA,"John Bodenham, John Bodnam, John, John Bodenham","male","literary patron and grocer","IN","1559","1559","IN","1610","1610","[]","No Title",0,0,0,0
"10012737",29161,"Richard Whalley",NA,"Richard","Whalley","",NA,"Richard Whalley, Richard, Richard Whalley","male","administrator","IN","1498","1499","IN","1583","1583","[]","No Title",0,0,0,1
"10001901",4262,"George Byng",NA,"George","Byng","",NA,"George Byng, George, George Byng","male","naval officer","IN","1663","1663","IN","1733","1733","[]","No Title",1,0,0,0
"10012253",66557,"Sir Peter Vanlore","Sir","Peter","Vanlore","","Sir","Peter Vanlore, Sir Peter, Sir Peter Vanlore, Sir Vanlore, Peter, Peter Vanlore","male","merchant and moneylender","IN","1547","1547","IN","1627","1627","[]","Significant",0,0,0,0
"10001902",4265,"Thomas Byng",NA,"Thomas","Byng","",NA,"Thomas Byng, Thomas, Thomas Byng","male","civil lawyer and college head","AF","1489",NA,"IN","1599","1599","[]","No Title",0,0,1,0
"10002529",5607,"Andrew Clench",NA,"Andrew","Clench","",NA,"Andrew Clench, Andrew, Andrew Clench","male","physician and victim of murder","AF","1582",NA,"IN","1692","1692","[]","No Title",0,0,0,0
"10008357",18929,"William Molyneux",NA,"William","Molyneux","",NA,"William Molyneux, William, William Molyneux","male","experimental philosopher and constitutional writer","IN","1656","1656","IN","1698","1698","[""""Dublin Philosophical Society""""]","No Title",0,1,0,0
"10005714",12717,"George Hay",NA,"George","Hay","",NA,"George Hay, George, George Hay","male","politician and entrepreneur","IN","1570","1570","IN","1634","1634","[]","No Title",0,0,0,1
"10008172",18513,"Richard Meggott",NA,"Richard","Meggott","",NA,"Richard Meggott, Richard Meggot, Richard, Richard Meggott","male","dean of Winchester","AF","1582",NA,"IN","1692","1692","[]","No Title",0,0,0,0
"10007442",16694,"David Lindsay",NA,"David","Lindsay","",NA,"David Lindsay, David, David Lindsay","male","judge","CA","1551","1551","IN","1610","1610","[]","No Title",0,0,1,0
"10006791",15276,"William Keith",NA,"William","Keith","",NA,"William Keith, William, William Keith","male","magnate","IN","1510","1510","IN","1581","1581","[]","No Title",0,0,0,0
"10050207",NA,"Thomas Dudley",NA,"Thomas","Dudley","","Governor","Thomas, Thomas Dudley, Thomas Dudley Governor","male","He was the 3rd, 7th, 11th, and 14th Governor of the Massachusetts Bay Colony","IN","1576","","IN","1653","","[]","Significant",0,0,0,1
"10050036",NA,"Joan Hussey",NA,"Joan","Hussey","",NA,"Joan, Joan Hussey","female","Wife of Sir Thomas Cusack until their 1537 divorce","BF","1537","","AF/IN","1537","","[]","No Title",0,0,0,0
"10006792",15277,"William Keith",NA,"William","Keith","",NA,"William Keith, William, William Keith","male","naval official","IN","1585","1585","IN","1635","1635","[]","No Title",0,0,0,0
"10050052",NA,"Mary Newman",NA,"Mary","Newman","",NA,"Mary, Mary Newman","female","First wife of Sir Francis Drake, the privateer and explorer. ","BF","1569","","IN","1583","","[]","No Title",0,0,0,0
"10050037",NA,"Sir_William_Carew","Sir","William","Carew","","Sir","Sir William, Sir William Carew, Sir Carew, William, William Carew","male","","IN","1483","","IN","1536","","[]","Significant",0,0,0,0
"10001618",3580,"Henry Brougham",NA,"Henry","Brougham","","church","Henry Brougham, Henry, Henry Brougham","male","Church of England clergyman","IN","1665","1665","IN","1696","1696","[]","Religion",0,0,0,0
"10011336",67846,"William Spang",NA,"William","Spang","","church","William Spang, William, William Spang","male","Presbyterian minister in the Netherlands","IN","1607","1607","IN","1664","1664","[]","Religion",0,0,0,0
"10004724",10449,"Sir Thomas Gates","Sir","Thomas","Gates","","Sir","Thomas Gates, Sir Thomas, Sir Thomas Gates, Sir Gates, Thomas, Thomas Gates","male","colonial governor","AF","1512",NA,"IN","1622","1622","[""""Virginia Company""""]","Significant",0,0,0,1
"10006033",13454,"Humphrey Hody",NA,"Humphrey","Hody","","church","Humphrey Hody, Humphrey, Humphrey Hody","male","Church of England clergyman and classical scholar","IN","1659","1659","IN","1707","1707","[]","Religion",0,0,0,0
"10008106",18393,"Matthias Mawson",NA,"Matthias","Mawson","","church","Matthias Mawson, Matthias, Matthias Mawson","male","bishop of Ely","IN","1683","1683","IN","1770","1770","[]","Religion",0,0,0,0
"10006684",15010,"Henry Jones",NA,"Henry","Jones","","church","Henry Jones, Henry, Henry Jones","male","Church of Ireland bishop of Meath","IN","1605","1605","IN","1682","1682","[]","Religion",0,0,0,0
"10050205",18901,"Robert Molesworth",NA,"Robert","Molesworth","","First Viscount Molesworth","Robert, Robert Molesworth, Robert Molesworth First Viscount Molesworth","male","Politician and political writer (An Account of Denmark). Commonwealthman.","IN","1656","","IN","1725","","[""""Royal Society""""]","Noble",0,1,0,1
"10008993",20446,"Conor O'Brien",NA,"Conor","O'Brien","",NA,"Conor O'Brien, Conor, Conor O'Brien","male","landowner and rebel","IN","1535","1535","IN","1581","1581","[]","No Title",0,0,0,0
"10005273",58723,"Francis Grueber",NA,"Francis","Grueber","",NA,"Francis Grueber, Francis, Francis Grueber","male","gunpowder and leather manufacturer and merchant","CA","1658","1658","IN","1730","1730","[]","No Title",0,0,0,0
"10005423",12045,"Andrew Hamilton",NA,"Andrew","Hamilton","","church","Andrew Hamilton, Andrew, Andrew Hamilton","male","Church of Ireland clergyman","AF","1581",NA,"CA","1691","1691","[]","Religion",0,0,0,0
"10002531",5610,"Maurice Clenock",NA,"Maurice","Clenock","",NA,"Maurice Clenock, Maurice Clenocke, Maurice, Maurice Clenock","male","Roman Catholic ecclesiastic and administrator","CA","1525","1525","CA","1580","1580","[]","No Title",0,0,0,1
"10001894",0,"John Byddell",NA,"John","Byddell","",NA,"John Byddell, John, John Byddell","male","printer","BF","1533",NA,"CA","1545",NA,"[]","No Title",0,0,0,0
"10011100",37959,"Martha Simmonds",NA,"Martha","Simmonds","",NA,"Martha Simmonds, Martha Simmons, Martha Calvert, Martha, Martha Simmonds","female","Quaker and author","IN","1624","1624","IN","1665","1665","[]","No Title",0,1,0,0
"10007443",16698,"David Lindsay",NA,"David","Lindsay","","church","David Lindsay, David, David Lindsay","male","bishop of Edinburgh","CA","1575","1575","IN","1639","1640","[]","Religion",0,0,0,0
"10006561",71790,"Joyce Jefferies",NA,"Joyce","Jefferies","",NA,"Joyce Jefferies, Joyce, Joyce Jeffries","female","moneylender and diarist","IN","1570","1570","IN","1650","1650","[]","No Title",0,0,0,0
"10004934",10927,"Thomas Goldwell",NA,"Thomas","Goldwell","","church","Thomas Goldwell, Thomas, Thomas Goldwell","male","bishop of St Asaph","AF","1475",NA,"IN","1585","1585","[]","Religion",0,0,0,0
"10000571",1201,"John Balguy",NA,"John","Balguy","","church","John Balguy, John, John Balguy","male","Church of England clergyman and moral philosopher","IN","1686","1686","IN","1748","1748","[]","Religion",0,0,0,0
"10011262",49965,"John Smyth",NA,"John","Smyth","",NA,"John Smyth, John, John Smyth","male","merchant and local politician","IN","1500","1500","IN","1556","1556","[]","No Title",0,0,0,1
"10012457",28535,"James Wallace",NA,"James","Wallace","",NA,"James Wallace, James, James Wallace","male","botanist and writer","IN","1684","1684","BF","1794",NA,"[]","No Title",0,1,0,0
"10009556",21926,"George Percy",NA,"George","Percy","",NA,"George Percy, George, George Percy","male","colonist in America","IN","1580","1580","IN","1632","1633","[]","No Title",0,0,0,0
"10006734",15142,"Silvester Jourdain",NA,"Silvester","Jourdain","",NA,"Silvester Jourdain, Silvester Jourdan, Silvester, Silvester Jourdain","male","merchant","IN","1565","1565","CA","1650","1650","[]","No Title",0,0,0,0
"10050088",2106,"Sir John Bennet","Sir","John","Bennet","","Sir","John, John Bennet, Sir John Bennet, Sir John, Sir Bennet","male","judge","IN","1552","1553","IN","1627","","[""""Civil Lawyers""""]","Significant",0,0,1,0
"10010438",66298,"Edward Rolt",NA,"Edward","Rolt","",NA,"Edward Rolt, Edward, Edward Rolt","male","diplomat","IN","1629","1629","IN","1698","1698","[]","No Title",0,0,0,1
"10011213",25837,"Sir John Smith","Sir","John","Smith","","Sir","John Smith, Sir John, Sir John Smith, Sir Smith, John, John Smith","male","royalist army officer","IN","1616","1616","IN","1644","1644","[]","Significant",1,0,0,0
"10000041",83,"Patrick Adair",NA,"Patrick","Adair","","church","Patrick Adair, Patrick, Patrick Adair","male","Presbyterian minister and historian","CA","1624","1624","IN","1693","1694","[]","Religion",0,0,0,0
"10006636",14874,"Edward Johnson",NA,"Edward","Johnson","",NA,"Edward Johnson, Edward, Edward Johnson","male","historian","IN","1598","1598","IN","1672","1672","[]","No Title",0,0,0,0
"10012721",29125,"Richard Weston",NA,"Richard","Weston","",NA,"Richard Weston, Richard, Richard Weston","male","judge","AF","1462",NA,"IN","1572","1572","[]","No Title",0,0,1,0
"10010587",24399,"John Ryder",NA,"John","Ryder","","church","John Ryder, John, John Ryder","male","Church of Ireland archbishop of Tuam","IN","1697","1697","IN","1775","1775","[]","Religion",0,0,0,0
"10050040",NA,"Edward Anderson",NA,"Edward","Anderson","",NA,"Edward, Edward Anderson","male","Lawyer and Member of Parliament","IN","1573","","BF/IN","1605","","[]","No Title",0,0,1,1
"10007440",16692,"David Lindsay",NA,"David","Lindsay","",NA,"David Lindsay, David, David Lindsay","male","","IN","1526","1527","IN","1574","1574","[]","No Title",0,0,0,0
"10004337",9618,"Thomas Fitzmaurice",NA,"Thomas","Fitzmaurice","",NA,"Thomas Fitzmaurice, Thomas, Thomas Fitzmaurice","male","nobleman","IN","1574","1574","IN","1630","1630","[]","Noble",0,0,0,0
"10050039",NA,"Sir Thomas Coventry","Sir","Thomas","Coventry","","Sir","Sir Thomas, Sir Thomas Coventry, Sir Coventry, Thomas, Thomas Coventry","male","judge","IN","1547","","IN","1606","","[]","Significant",0,0,1,0
"10002279",5046,"John Chamberlain",NA,"John","Chamberlain","",NA,"John Chamberlain, John, John Chamberlain","male","letter writer","IN","1553","1553","IN","1628","1628","[]","No Title",0,1,0,0
"10006562",14693,"John Jeffery",NA,"John","Jeffery","","church","John Jeffery, John, John Jeffery","male","Church of England clergyman","IN","1647","1647","IN","1720","1720","[]","Religion",0,0,0,0
"10012562",28794,"William Warren",NA,"William","Warren","",NA,"William Warren, William, William Warren","male","poet","IN","1578","1578","IN","1581","1581","[]","No Title",0,1,0,0
"10050208",NA,"Sir John Salusbury",NA,"John","Salusbury","",NA,"John, John Salusbury","male","A Welsh knight who was a notable poet and patron.","IN","1567","","IN","1612","","[]","No Title",0,1,0,0
"10011932",75400,"Sir Thomas Throckmorton","Sir","Thomas","Throckmorton","","Sir","Thomas Throckmorton, Sir Thomas, Sir Thomas Throckmorton, Sir Throckmorton, Thomas, Thomas Throckmorton","male","","IN","1539","1539","IN","1607","1607","[]","Significant",0,0,0,0
"10012575",28812,"Edward Waterhouse",NA,"Edward","Waterhouse","",NA,"Edward Waterhouse, Edward, Edward Waterhouse","male","heraldic writer","IN","1619","1619","IN","1670","1670","[]","No Title",0,1,0,0
"10007823",17621,"William Mackintosh of Borlum",NA,"William","Mackintosh","of Borlum",NA,"William Mackintosh of Borlum, William, William Mackintosh, William Mackintosh of Borlum, William of Borlum","male","Jacobite army officer","IN","1657","1657","IN","1743","1743","[]","No Title",1,0,0,0
"10008194",18547,"James Melville",NA,"James","Melville","","church","James Melville, James, James Melville","male","Church of Scotland minister and diarist","IN","1556","1556","IN","1614","1614","[]","Religion",0,0,0,0
"10003282",70579,"Thomas Darcy Baron Darcy",NA,"Thomas","Darcy","","Baron Darcy","Thomas Darcy, Thomas, Thomas Darcy, Thomas Darcy Baron Darcy","male","courtier and administrator","IN","1506","1506","IN","1558","1558","[]","Significant",0,0,0,1
"10005424",68562,"Andrew Hamilton",NA,"Andrew","Hamilton","",NA,"Andrew Hamilton, Andrew, Andrew Hamilton","male","politician and lawyer in America","IN","1676","1676","IN","1741","1741","[]","No Title",0,0,1,1
"10003357",7371,"Richard Day",NA,"Richard","Day","","church","Richard Day, Richard, Richard Day","male","printer and Church of England clergyman","IN","1552","1552","BF/IN","1606","1606","[]","Religion",0,0,0,0
